# wavelength_nm	counts_u16	rel_intensity
842.000000	2773	0.0423132677
843.000000	2496	0.0380865187
844.000000	2187	0.0333714809
845.000000	2219	0.0338597696
846.000000	2111	0.0322117952
847.000000	2471	0.0377050431
848.000000	2200	0.0335698482
849.000000	2465	0.0376134890
850.000000	1991	0.0303807126
851.000000	1938	0.0295719844
852.000000	2177	0.0332188907
853.000000	2143	0.0327000839
854.000000	2378	0.0362859541
855.000000	2263	0.0345311666
856.000000	2367	0.0361181048
857.000000	2191	0.0334325170
858.000000	2264	0.0345464256
859.000000	2364	0.0360723278
860.000000	2170	0.0331120775
861.000000	2108	0.0321660182
862.000000	2088	0.0318608377
863.000000	2327	0.0355077440
864.000000	1990	0.0303654536
865.000000	2125	0.0324254215
866.000000	1813	0.0276646067
867.000000	2191	0.0334325170
868.000000	1904	0.0290531777
869.000000	2109	0.0321812772
870.000000	2036	0.0310673686
871.000000	1946	0.0296940566
872.000000	1981	0.0302281224
873.000000	2283	0.0348363470
874.000000	2033	0.0310215915
875.000000	1956	0.0298466468
876.000000	2382	0.0363469902
877.000000	1847	0.0281834134
878.000000	2035	0.0310521096
879.000000	2096	0.0319829099
880.000000	1870	0.0285343709
881.000000	2080	0.0317387655
882.000000	1977	0.0301670863
883.000000	2016	0.0307621881
884.000000	2058	0.0314030671
885.000000	2227	0.0339818418
886.000000	1966	0.0299992370
887.000000	1820	0.0277714199
888.000000	2031	0.0309910735
889.000000	2454	0.0374456397
890.000000	2002	0.0305485618
891.000000	2090	0.0318913558
892.000000	2182	0.0332951858
893.000000	1790	0.0273136492
894.000000	2029	0.0309605554
895.000000	2138	0.0326237888
896.000000	1954	0.0298161288
897.000000	2303	0.0351415274
898.000000	1961	0.0299229419
899.000000	2169	0.0330968185
900.000000	1914	0.0292057679
901.000000	1805	0.0275425345
902.000000	2064	0.0314946212
903.000000	2154	0.0328679332
904.000000	1975	0.0301365682
905.000000	2107	0.0321507591
906.000000	2168	0.0330815595
907.000000	2103	0.0320897230
908.000000	2051	0.0312962539
909.000000	1961	0.0299229419
910.000000	1750	0.0267032883
911.000000	1997	0.0304722667
912.000000	2048	0.0312504768
913.000000	2228	0.0339971008
914.000000	2311	0.0352635996
915.000000	2160	0.0329594873
916.000000	2215	0.0337987335
917.000000	2123	0.0323949035
918.000000	1920	0.0292973220
919.000000	2096	0.0319829099
920.000000	2051	0.0312962539
921.000000	2060	0.0314335851
922.000000	2023	0.0308690013
923.000000	2079	0.0317235065
924.000000	1979	0.0301976043
