# wavelength_nm	counts_u16	rel_intensity
633.277499	3478	0.0530708782
633.724176	3556	0.0542610819
634.170854	3550	0.0541695277
634.617532	3788	0.0578011749
635.064210	3782	0.0577096208
635.510888	3865	0.0589761196
635.957566	3626	0.0553292134
636.404243	3684	0.0562142367
636.850921	3535	0.0539406424
637.297599	3961	0.0604409857
637.744277	3770	0.0575265126
638.190955	4108	0.0626840620
638.637633	3896	0.0594491493
639.084310	3807	0.0580910964
639.530988	4060	0.0619516289
639.977666	3720	0.0567635615
640.424344	4053	0.0618448157
640.871022	3854	0.0588082704
641.317700	4109	0.0626993210
641.764377	4074	0.0621652552
642.211055	4145	0.0632486458
642.657733	4170	0.0636301213
643.104411	4251	0.0648661021
643.551089	4443	0.0677958343
643.997767	4471	0.0682230869
644.444444	4468	0.0681773098
644.891122	4619	0.0704814221
645.337800	4817	0.0735027085
645.784478	4285	0.0653849088
646.231156	4787	0.0730449378
646.677834	4801	0.0732585641
647.124511	5021	0.0766155489
647.571189	5050	0.0770580606
648.017867	5075	0.0774395361
648.464545	4978	0.0759594110
648.911223	5509	0.0840619516
649.357901	5156	0.0786755169
649.804578	5175	0.0789654383
650.251256	5294	0.0807812619
650.697934	5180	0.0790417334
651.144612	5107	0.0779278248
651.591290	4781	0.0729533837
652.037968	5284	0.0806286717
652.484645	5228	0.0797741665
652.931323	5046	0.0769970245
653.378001	4981	0.0760051881
653.824679	4907	0.0748760204
654.271357	4796	0.0731822690
654.718035	4724	0.0720836194
655.164712	4825	0.0736247807
655.611390	4461	0.0680704967
656.058068	4410	0.0672922866
656.504746	4577	0.0698405432
656.951424	4504	0.0687266346
657.398102	4208	0.0642099641
657.844779	4382	0.0668650340
658.291457	4218	0.0643625544
658.738135	3959	0.0604104677
659.184813	4118	0.0628366522
659.631491	4113	0.0627603571
660.078169	4229	0.0645304036
660.524846	3874	0.0591134508
660.971524	4006	0.0611276417
661.418202	3694	0.0563668269
661.864880	4067	0.0620584421
662.311558	4325	0.0659952697
662.758236	3973	0.0606240940
663.204913	4024	0.0614023041
663.651591	3837	0.0585488670
664.098269	3861	0.0589150835
664.544947	3963	0.0604715038
664.991625	3898	0.0594796674
665.438303	3663	0.0558937972
665.884980	3866	0.0589913787
